FileName,x1,y1,x2,y2,x3,y3,x4,y4,text
img_calligraphy_71147_bg.jpg,20,53,45,53,45,398,20,398,却有枝巢及膺承宣命未到心解
img_calligraphy_71148_bg.jpg,111,66,201,67,202,163,112,162,留
img_calligraphy_71148_bg.jpg,196,62,286,62,287,153,197,153,不
img_calligraphy_71148_bg.jpg,281,57,371,58,372,155,282,154,甲
img_calligraphy_71148_bg.jpg,366,53,456,53,457,151,367,151,片
img_calligraphy_71149_bg.jpg,20,53,130,53,130,180,20,180,燉
img_calligraphy_71149_bg.jpg,130,53,236,53,236,180,130,180,檀
img_calligraphy_71149_bg.jpg,236,53,343,53,343,180,236,180,来
img_calligraphy_71149_bg.jpg,343,53,450,53,450,180,343,180,鼷
img_calligraphy_71150_bg.jpg,20,59,97,59,97,146,20,146,蓄
img_calligraphy_71150_bg.jpg,87,56,159,54,161,140,89,142,怵
img_calligraphy_71150_bg.jpg,150,145,155,53,236,57,232,149,难
img_calligraphy_71150_bg.jpg,230,58,309,58,309,138,230,138,匪
img_calligraphy_71151_bg.jpg,101,53,123,53,123,412,101,412,月添波荡漾风共影茫寒拾相逢便拍
img_calligraphy_71151_bg.jpg,74,53,96,53,96,410,74,410,双收双放笑掀天幽寂谁为伴扶行赖
img_calligraphy_71151_bg.jpg,47,53,69,53,69,411,47,411,世道江河兮谁底其间征人遥遥出古
img_calligraphy_71151_bg.jpg,20,53,42,53,42,223,20,223,山川无处无归路
img_calligraphy_71152_bg.jpg,194,53,227,53,230,330,199,331,忆长安三月时上苑遍是花枝
img_calligraphy_71152_bg.jpg,153,389,151,54,187,54,188,388,青门几场送客赖有诸公扶大道如予
img_calligraphy_71152_bg.jpg,105,374,108,53,146,55,142,374,简了百事狡狯嗤颜齿复牢能咀嚼
img_calligraphy_71152_bg.jpg,63,395,64,54,101,55,99,395,足挛渐愈可跏趺法子出西秦名齐漆
img_calligraphy_71152_bg.jpg,26,289,20,55,54,56,59,289,才敷药草义便见雪山春
img_calligraphy_71153_bg.jpg,20,53,95,53,95,301,20,301,硖犋死该
img_calligraphy_71154_bg.jpg,58,139,121,139,121,207,58,207,蕊
img_calligraphy_71154_bg.jpg,113,136,180,135,181,209,115,210,甥
img_calligraphy_71154_bg.jpg,171,207,171,138,238,139,238,207,皿
img_calligraphy_71154_bg.jpg,227,137,293,136,295,211,229,213,帽
img_calligraphy_71154_bg.jpg,20,53,54,53,54,122,20,122,卿攒
img_calligraphy_71155_bg.jpg,20,53,148,53,148,175,20,175,必
img_calligraphy_71155_bg.jpg,148,53,248,53,248,156,148,156,争
img_calligraphy_71155_bg.jpg,248,53,379,53,379,171,248,171,之
img_calligraphy_71155_bg.jpg,379,53,506,53,506,171,379,171,地
img_calligraphy_71156_bg.jpg,20,53,107,53,107,402,20,402,丝毫瓷币
img_calligraphy_71157_bg.jpg,70,54,105,54,105,330,70,330,鄱呢妩楼唼瑞衷舫络龚梏遛浚疖
img_calligraphy_71157_bg.jpg,20,53,66,53,66,343,20,343,硖鸾东猎钎呖慊厕眇郅牙琴奇跚僧
img_calligraphy_71158_bg.jpg,92,53,113,54,115,333,94,332,膻坑瘌泠语舒晕姑步贴狳苡眚疖
img_calligraphy_71158_bg.jpg,69,53,90,53,92,350,71,350,俭轼亻聂招斩蹰奘咧耜临氲台苎琪
img_calligraphy_71158_bg.jpg,20,184,50,184,51,296,21,296,己未纬东
img_calligraphy_71159_bg.jpg,227,55,265,55,268,452,230,452,身前身後与谁同花落花开毕竟空结
img_calligraphy_71159_bg.jpg,175,435,177,53,217,55,216,436,紫云门阙碧霞城浮花浪蕊信东西何
img_calligraphy_71159_bg.jpg,128,441,127,53,166,54,167,441,忆看梅雪缟中庭转眼桃梢无数青马
img_calligraphy_71159_bg.jpg,75,196,77,53,110,54,109,197,曾参日观师
img_calligraphy_71159_bg.jpg,20,279,62,279,62,349,20,349,斌囚
img_calligraphy_71160_bg.jpg,20,53,150,53,150,177,20,177,心
img_calligraphy_71160_bg.jpg,134,57,265,57,265,180,134,180,神
img_calligraphy_71160_bg.jpg,250,64,379,64,379,180,250,180,恍
img_calligraphy_71160_bg.jpg,361,69,495,69,495,195,361,195,惚
img_calligraphy_71161_bg.jpg,20,53,112,53,113,172,21,172,雀
img_calligraphy_71161_bg.jpg,112,53,204,54,205,172,113,171,瓃
img_calligraphy_71161_bg.jpg,204,54,297,54,298,172,205,172,蝼
img_calligraphy_71161_bg.jpg,297,54,389,55,390,173,298,172,陎
img_calligraphy_71162_bg.jpg,115,53,148,54,148,371,115,371,苹缩数芜广兑坚贪如绞细丛叭谊盆
img_calligraphy_71162_bg.jpg,73,53,104,54,104,377,73,377,损皱妄交伊倡苍贝榴抖每烟再骂睛
img_calligraphy_71162_bg.jpg,20,208,57,208,57,277,20,277,梅面
img_calligraphy_71163_bg.jpg,199,53,281,53,281,279,199,279,联鲕拔卉
img_calligraphy_71163_bg.jpg,110,62,191,62,191,289,110,289,戈莆鹅固
img_calligraphy_71163_bg.jpg,20,71,102,71,102,300,20,300,趾早楱袤
img_calligraphy_71164_bg.jpg,21,53,105,53,104,140,20,140,闲
img_calligraphy_71164_bg.jpg,105,53,190,53,189,137,104,137,云
img_calligraphy_71164_bg.jpg,190,53,274,53,273,144,189,144,野
img_calligraphy_71164_bg.jpg,274,53,358,53,357,143,273,143,鹤
img_calligraphy_71165_bg.jpg,542,59,649,59,649,481,542,481,当明有暗
img_calligraphy_71165_bg.jpg,369,58,499,58,500,450,370,450,当暗有明
img_calligraphy_71165_bg.jpg,197,799,198,58,308,59,308,799,将谓年年求岁稔
img_calligraphy_71165_bg.jpg,20,53,133,53,139,809,26,810,由来岁岁愿年丰
img_calligraphy_71166_bg.jpg,20,64,116,64,116,185,20,185,深
img_calligraphy_71166_bg.jpg,111,60,209,60,209,181,111,181,如
img_calligraphy_71166_bg.jpg,204,57,300,57,300,177,204,177,莫
img_calligraphy_71166_bg.jpg,295,53,391,53,391,174,295,174,讳
img_calligraphy_71167_bg.jpg,20,53,123,53,126,479,23,479,葩靼表泫
img_calligraphy_71168_bg.jpg,68,53,130,53,131,288,69,288,贺碲忱怿
img_calligraphy_71168_bg.jpg,20,127,46,128,46,179,20,178,庆滦
img_calligraphy_71169_bg.jpg,20,62,113,60,113,150,20,151,顸
img_calligraphy_71169_bg.jpg,113,60,208,58,206,157,113,159,鲆
img_calligraphy_71169_bg.jpg,208,58,303,55,301,146,206,149,鹌
img_calligraphy_71169_bg.jpg,303,55,398,53,396,147,301,149,卜
img_calligraphy_71170_bg.jpg,20,73,94,71,95,147,22,149,簟
img_calligraphy_71170_bg.jpg,89,67,151,66,151,131,90,132,虎
img_calligraphy_71170_bg.jpg,148,61,229,59,228,138,148,140,舱
img_calligraphy_71170_bg.jpg,224,55,296,53,294,123,223,125,嵘
img_calligraphy_71171_bg.jpg,20,53,90,53,90,132,20,132,舌
img_calligraphy_71171_bg.jpg,90,53,120,53,120,94,90,94,之
img_calligraphy_71171_bg.jpg,120,53,192,53,192,139,120,139,簧
img_calligraphy_71171_bg.jpg,192,53,239,53,239,110,192,110,如
img_calligraphy_71172_bg.jpg,153,81,173,81,173,410,153,410,胸次嵬嵬山立壁书丛鸟粘高凭隆屏
img_calligraphy_71172_bg.jpg,128,81,148,81,148,408,128,408,下瞰握襟喉三为郡太守清似於陵仲
img_calligraphy_71172_bg.jpg,103,81,123,81,123,410,103,410,偕计旅庭实稚齿先飞声巢由三诏出
img_calligraphy_71172_bg.jpg,78,81,99,81,99,409,78,409,操心已在精微域落笔皆成典诰词淡
img_calligraphy_71172_bg.jpg,53,81,73,81,73,386,53,386,老伴无如鹤自适颇从容旁观诚落
img_calligraphy_71172_bg.jpg,20,53,46,53,46,111,20,111,恕蜉
img_calligraphy_71173_bg.jpg,20,53,129,54,130,161,21,160,疳
img_calligraphy_71173_bg.jpg,122,61,231,61,232,166,123,166,绁
img_calligraphy_71173_bg.jpg,224,68,333,69,334,174,225,173,筮
img_calligraphy_71173_bg.jpg,325,77,434,78,435,189,326,188,蔷
img_calligraphy_71174_bg.jpg,62,69,129,69,129,137,62,137,招
img_calligraphy_71174_bg.jpg,118,69,181,69,181,139,118,139,兵
img_calligraphy_71174_bg.jpg,174,69,236,69,236,138,174,138,买
img_calligraphy_71174_bg.jpg,229,68,285,68,285,134,229,134,马
img_calligraphy_71174_bg.jpg,20,53,54,54,54,90,20,90,昼
img_calligraphy_71175_bg.jpg,62,53,118,53,118,330,62,330,流离颠沛
img_calligraphy_71175_bg.jpg,20,150,51,150,51,226,20,226,群汶
img_calligraphy_71176_bg.jpg,290,63,427,62,436,463,297,460,逶耄噼蓏
img_calligraphy_71176_bg.jpg,154,54,284,53,291,497,159,495,旺魍弨炅界
img_calligraphy_71176_bg.jpg,20,170,54,170,55,236,21,236,志吲
img_calligraphy_71177_bg.jpg,42,53,63,53,63,398,42,398,腩怯刨伭曱馇犄瓖疥髁谵逻哮木
img_calligraphy_71177_bg.jpg,20,53,40,53,40,422,20,422,罘組眩么鄘克倍浈巛鶱欧菝偓昤忳
img_calligraphy_71178_bg.jpg,92,163,186,163,186,286,92,286,牟
img_calligraphy_71178_bg.jpg,181,163,275,163,275,283,181,283,惇
img_calligraphy_71178_bg.jpg,272,163,369,163,369,286,272,286,赖
img_calligraphy_71178_bg.jpg,362,164,459,164,459,290,362,290,愃
img_calligraphy_71178_bg.jpg,20,53,63,53,63,141,20,141,秋连
img_calligraphy_71179_bg.jpg,63,53,83,53,83,343,63,343,浴言眚残铴恝益胗槲莳饬因畔嵘拽
img_calligraphy_71179_bg.jpg,41,53,63,53,63,345,41,345,耒副默孢茚匈增澌跛怏媲傧岛糸寥
img_calligraphy_71179_bg.jpg,20,54,42,54,42,247,20,247,解恕珈赊毯脉磕亟唰泶
img_calligraphy_71180_bg.jpg,99,53,162,53,162,393,99,393,天公要饱诗人眼
img_calligraphy_71180_bg.jpg,20,56,99,56,99,373,20,373,生愁秋山太枯淡
img_calligraphy_71181_bg.jpg,188,60,228,60,228,389,188,389,赛成笼嚯圜眙放蕙梅汔数烟率胪
img_calligraphy_71181_bg.jpg,132,408,136,59,175,60,171,408,嫂祸匝葱限幕良税鳕郯酷奏犋激诋
img_calligraphy_71181_bg.jpg,77,54,120,53,126,295,84,296,商胀倘娲轷铷垤娲郗郯
img_calligraphy_71181_bg.jpg,20,144,67,144,67,294,20,294,癸丑东东谐
img_calligraphy_71182_bg.jpg,88,150,170,150,170,487,88,487,顺水顺风
img_calligraphy_71182_bg.jpg,20,53,46,53,46,192,20,192,乙未远荣涢
img_calligraphy_71183_bg.jpg,20,53,104,53,106,371,22,371,爱惑藏远
img_calligraphy_71184_bg.jpg,148,231,152,53,204,54,200,232,洁淼擂幌
img_calligraphy_71184_bg.jpg,86,54,156,54,156,287,86,287,耵玻孥螓宄
img_calligraphy_71184_bg.jpg,20,54,75,54,75,281,20,281,躲租剃肥枷
img_calligraphy_71185_bg.jpg,98,53,169,53,169,128,98,128,鳏
img_calligraphy_71185_bg.jpg,169,53,240,53,240,126,169,126,段
img_calligraphy_71185_bg.jpg,240,53,311,53,311,124,240,124,咬
img_calligraphy_71185_bg.jpg,311,53,382,53,382,133,311,133,薨
img_calligraphy_71186_bg.jpg,68,53,90,53,90,344,68,344,沓徕伴酃軎酾公氵忖赌从梏潲
img_calligraphy_71186_bg.jpg,44,53,66,53,66,396,44,396,兹佚耨阒销嗡糅杭绔黉彪攘酃葳旺
img_calligraphy_71186_bg.jpg,20,53,42,53,42,284,20,284,玩耧推酬鹧诋榘著两剽
img_calligraphy_71187_bg.jpg,177,54,215,54,215,435,177,435,傍涧蕨薇老隔村冈陇横何穷此心兴
img_calligraphy_71187_bg.jpg,126,445,128,53,165,54,163,445,时复鹧鸪声战乎乾者物乾实战于坤
img_calligraphy_71187_bg.jpg,76,445,76,53,108,54,108,445,声清鹤唳片月在沧浪缟衣玄裳兮横
img_calligraphy_71187_bg.jpg,20,438,28,53,64,54,56,439,云旗先驱兮霓旌旖旎今朝诗名未成
img_calligraphy_71188_bg.jpg,20,606,25,53,123,54,119,607,氲刘搒萜
img_calligraphy_71189_bg.jpg,113,145,233,152,228,553,110,551,蔌篚倒汪
img_calligraphy_71189_bg.jpg,21,53,48,55,48,113,20,111,元搂
img_calligraphy_71190_bg.jpg,92,53,115,53,115,467,92,467,人情骇奇观所见涛浪耳关子真宜校
img_calligraphy_71190_bg.jpg,68,53,91,53,91,467,68,467,文采不减特进丽羡君径褰帷往戍不
img_calligraphy_71190_bg.jpg,44,53,67,53,67,468,44,468,报国有心犹慷慨谪官无闷但沈冥意
img_calligraphy_71190_bg.jpg,20,53,43,53,43,467,20,467,谁免此生愁长爱东林子安禅百事休
img_calligraphy_71191_bg.jpg,67,53,90,53,100,425,77,427,诤泼焖焘灌抻嗽疙迕阱魇牖堞贼霍
img_calligraphy_71191_bg.jpg,44,54,66,53,75,423,52,424,佶菁祸礁寿绋矗刮蹯擦啸冲冢薅区
img_calligraphy_71191_bg.jpg,20,54,42,54,45,176,23,176,旭卩蒜艹月
img_calligraphy_71192_bg.jpg,20,53,76,53,76,116,20,116,笑
img_calligraphy_71192_bg.jpg,76,53,132,53,132,117,76,117,非
img_calligraphy_71192_bg.jpg,132,53,188,53,188,116,132,116,笑
img_calligraphy_71192_bg.jpg,188,53,244,53,244,114,188,114,似
img_calligraphy_71193_bg.jpg,20,53,132,53,135,463,24,462,杀人不见血
img_calligraphy_71194_bg.jpg,270,53,298,53,298,547,270,547,庭柏不受寒依然照人绿英灵犹耿耿
img_calligraphy_71194_bg.jpg,240,53,269,53,269,548,240,548,有慊莫登船当时思水石便欲上楼台
img_calligraphy_71194_bg.jpg,210,53,239,53,239,547,210,547,隐去心难遂吟馀首懒回山川满眼宫
img_calligraphy_71194_bg.jpg,180,53,209,53,209,551,180,551,草树迷人旧市朝清游得共皇华醉妙
img_calligraphy_71194_bg.jpg,150,53,179,53,179,547,150,547,向来交态云翻手静里无言石点头众
img_calligraphy_71194_bg.jpg,121,53,149,53,149,224,121,224,陈肴藉兰若
img_calligraphy_71195_bg.jpg,243,54,278,53,285,396,250,397,窗前细雨日啾啾妾在闺中独自愁千
img_calligraphy_71195_bg.jpg,203,59,236,58,237,396,203,396,数顷花开几度逢帘小雨怯春寒深沉
img_calligraphy_71195_bg.jpg,158,59,191,59,191,389,158,389,万错生于动老夫不是不知还旧溪红
img_calligraphy_71195_bg.jpg,112,59,145,59,145,390,112,390,秋水绿痕生何必澄湖彻移来有令名
img_calligraphy_71195_bg.jpg,66,58,99,59,99,391,66,391,柱史颂卿压病身年高拜立两愁人澄
img_calligraphy_71195_bg.jpg,20,59,53,59,53,226,20,226,静夜擎香混月华
img_calligraphy_71196_bg.jpg,57,53,121,53,121,238,57,238,灬双虼孚
img_calligraphy_71197_bg.jpg,115,55,144,55,145,383,116,383,根枣薯斋笮檠离房撩很姑摩互椿
img_calligraphy_71197_bg.jpg,89,54,118,54,119,403,91,402,疱璀父债晟鲱腑沩镐绗酸痕尖套觋
img_calligraphy_71197_bg.jpg,64,53,92,54,93,291,65,291,鹉龊侃钺艉螳镶魄牿卉
img_calligraphy_71197_bg.jpg,20,189,55,189,56,308,21,308,戊午金权
img_calligraphy_71198_bg.jpg,103,54,120,54,120,333,103,333,主濯螈村鸫乩该烨遣膜雇龚糇坌
img_calligraphy_71198_bg.jpg,81,54,98,54,98,355,81,355,嗬拈仿孽壬赂驰摹棣驼虮豇滁咂亲
img_calligraphy_71198_bg.jpg,59,53,76,54,76,160,59,160,垅磺坤亶佟
img_calligraphy_71198_bg.jpg,20,291,45,291,45,322,20,322,哼
img_calligraphy_71199_bg.jpg,157,54,184,53,185,407,159,408,定彻其底慧穷其涯春官任职当求善
img_calligraphy_71199_bg.jpg,133,54,160,53,161,402,134,402,宗伯抡材务得宜晚凉微雨来乱落明
img_calligraphy_71199_bg.jpg,109,53,136,54,136,406,109,406,隐居松籁细铮然何独微之重碧藓今
img_calligraphy_71199_bg.jpg,83,54,111,54,111,403,83,403,各怀器业宁推让俱上青霄肯后先老
img_calligraphy_71199_bg.jpg,59,54,86,54,86,199,59,199,但愿三时协雨
img_calligraphy_71199_bg.jpg,20,157,54,157,54,221,20,221,华吡
img_calligraphy_71200_bg.jpg,85,58,152,58,152,314,85,314,长房回到葛陂中
img_calligraphy_71200_bg.jpg,20,53,105,53,105,357,20,357,人已登真竹化龙
img_calligraphy_71201_bg.jpg,157,53,173,53,169,338,152,339,五月升堂说短论长何须支枕思残梦
img_calligraphy_71201_bg.jpg,137,54,152,54,148,300,132,301,宫锦渔总偶然硌弥沙界古洞天
img_calligraphy_71201_bg.jpg,117,55,132,54,127,335,111,335,官佐征西府名齐将上军秋山遥出浦
img_calligraphy_71201_bg.jpg,96,56,112,55,106,340,90,340,野鹤暮离群梦馀蟾隐映吟次鸟绵蛮
img_calligraphy_71201_bg.jpg,76,56,92,56,85,337,69,337,可惜相如作当时事悉闲金石虽云久
img_calligraphy_71201_bg.jpg,56,57,72,57,69,154,54,155,精诚谅不移
img_calligraphy_71201_bg.jpg,22,133,46,132,44,191,20,191,峰梦
img_calligraphy_71202_bg.jpg,290,53,400,53,400,877,290,877,只因愁落去不忍看繁时
img_calligraphy_71202_bg.jpg,163,53,272,53,272,446,163,446,满屋挂碑光
img_calligraphy_71202_bg.jpg,20,179,50,179,50,238,20,238,截越
img_calligraphy_71203_bg.jpg,20,53,93,53,93,136,20,136,杈
img_calligraphy_71203_bg.jpg,93,53,166,53,166,140,93,140,鄢
img_calligraphy_71203_bg.jpg,166,53,239,53,239,135,166,135,匦
img_calligraphy_71203_bg.jpg,239,53,311,53,311,135,239,135,初
img_calligraphy_71204_bg.jpg,121,53,142,54,143,380,122,379,圣人作神兵以定天下厄池阳面壁许
img_calligraphy_71204_bg.jpg,99,53,120,53,121,393,100,393,万古孤峰对落晖不得揖别悔懊庸可
img_calligraphy_71204_bg.jpg,76,53,97,53,98,387,77,387,山静林深香暗度折来频动故园思潮
img_calligraphy_71204_bg.jpg,54,53,74,53,74,129,54,129,槐花黄
img_calligraphy_71204_bg.jpg,20,192,50,192,51,254,21,254,乙丑
img_calligraphy_71205_bg.jpg,143,53,230,53,230,382,143,382,炬眺毅赭鹣
img_calligraphy_71205_bg.jpg,20,53,102,53,102,440,20,440,崆钦钼绩楦
img_calligraphy_71206_bg.jpg,122,55,177,55,179,382,124,382,四海尽宽胡至此丘无分欲如何碗官
img_calligraphy_71206_bg.jpg,75,53,130,53,132,383,77,383,甚念衣单尘者令彼此有亏成念昔滨
img_calligraphy_71206_bg.jpg,20,222,68,222,69,322,21,322,李旭徒
img_calligraphy_71207_bg.jpg,86,53,107,53,110,365,89,365,得君更有无厌意犹恨尊前欠老刘荒
img_calligraphy_71207_bg.jpg,64,53,85,53,88,354,67,354,由山东畔白烟寒衡山之下湘江上风
img_calligraphy_71207_bg.jpg,42,53,62,53,65,362,45,362,当年远祖尝浮海采药仙山竟何在顾
img_calligraphy_71207_bg.jpg,20,53,40,53,43,366,23,366,穷经业未慵还能励僮仆稍更补杉松
img_calligraphy_71208_bg.jpg,73,53,149,53,149,326,73,326,违法乱纪
img_calligraphy_71208_bg.jpg,20,183,50,183,50,242,20,242,亮迈
img_calligraphy_71209_bg.jpg,72,53,100,53,101,497,73,497,拦燀邦飗醤舶诤蠓钗蚕玭籽徼玩畸
img_calligraphy_71209_bg.jpg,46,53,74,53,75,497,47,497,勣贠靈麩游磨褊临妉槭强偏钟诶劲
img_calligraphy_71209_bg.jpg,20,53,48,53,48,210,20,210,天礌奥绅荟
img_calligraphy_71210_bg.jpg,80,53,191,53,192,396,81,396,肺腑之言
img_calligraphy_71210_bg.jpg,20,232,54,232,55,297,21,297,洁莹
img_calligraphy_71211_bg.jpg,20,53,87,54,88,299,21,298,人才难得
img_calligraphy_71212_bg.jpg,20,53,142,53,143,160,21,160,始
img_calligraphy_71212_bg.jpg,142,53,263,54,264,167,143,166,终
img_calligraphy_71212_bg.jpg,263,54,385,55,386,161,264,160,如
img_calligraphy_71212_bg.jpg,385,55,507,56,508,178,386,177,郗
img_calligraphy_71213_bg.jpg,20,53,75,53,75,111,20,111,鱼
img_calligraphy_71213_bg.jpg,73,55,128,55,128,111,73,111,之
img_calligraphy_71213_bg.jpg,126,58,181,58,181,119,126,119,肆
img_calligraphy_71213_bg.jpg,179,60,234,60,234,122,179,122,叠
img_calligraphy_71214_bg.jpg,20,53,100,53,100,325,20,325,呕绉峦炼
img_calligraphy_71215_bg.jpg,21,53,111,53,110,144,20,141,少
img_calligraphy_71215_bg.jpg,104,58,199,58,198,147,104,145,言
img_calligraphy_71215_bg.jpg,192,63,291,64,291,156,192,153,寡
img_calligraphy_71215_bg.jpg,284,70,387,70,386,162,284,159,语
img_calligraphy_71216_bg.jpg,20,53,92,53,92,131,20,131,颐
img_calligraphy_71216_bg.jpg,92,53,164,53,164,133,92,133,芴
img_calligraphy_71216_bg.jpg,164,53,236,53,236,133,164,133,氢
img_calligraphy_71216_bg.jpg,236,53,308,53,308,135,236,135,中
img_calligraphy_71217_bg.jpg,167,395,168,54,205,55,203,396,荬逼觅咋坯诨晖椭妃雇醮愣飧卖仡
img_calligraphy_71217_bg.jpg,116,397,125,53,163,55,154,398,器珐糇喽率桔倨嗅螟蘸迦异饧骧斌
img_calligraphy_71217_bg.jpg,71,288,80,53,112,55,103,290,鸯荼銮偏沭瘢酤啃陨亵
img_calligraphy_71217_bg.jpg,20,338,22,197,55,198,54,338,乙未泽柯书
img_calligraphy_71218_bg.jpg,75,53,148,53,148,344,75,344,无远弗届
img_calligraphy_71218_bg.jpg,20,70,49,70,49,224,20,224,甲申志忠书
img_calligraphy_71219_bg.jpg,173,349,183,54,217,55,207,351,语爱则然尔独理似或遗今无陶侃谁
img_calligraphy_71219_bg.jpg,135,348,143,54,176,55,168,349,古有苏耽莫是渠鸿飞遵枉渚鹿鸣思
img_calligraphy_71219_bg.jpg,96,349,103,53,135,55,128,351,物情尚劳爱况乃予别君故人只有桃
img_calligraphy_71219_bg.jpg,58,350,63,53,94,54,89,351,惆怅无情夜风收枞兮梯险跻予身之
img_calligraphy_71219_bg.jpg,20,348,23,53,53,54,50,349,承予步之直须言下通非句识取澄潭
img_calligraphy_71220_bg.jpg,615,53,737,54,740,573,618,572,未必君相思
img_calligraphy_71220_bg.jpg,471,54,592,54,594,506,473,506,能如妾相忆
img_calligraphy_71220_bg.jpg,327,53,452,54,455,545,330,544,苇败荷池沼
img_calligraphy_71220_bg.jpg,183,54,305,55,308,630,186,629,白苹红蓼汀洲
img_calligraphy_71220_bg.jpg,20,206,51,206,51,270,20,270,标躞
img_calligraphy_71221_bg.jpg,20,53,84,53,84,134,20,134,瓌
img_calligraphy_71221_bg.jpg,84,53,146,53,146,134,84,134,涞
img_calligraphy_71221_bg.jpg,146,53,207,53,207,134,146,134,柝
img_calligraphy_71221_bg.jpg,207,53,268,53,268,134,207,134,倡
img_calligraphy_71222_bg.jpg,82,148,141,145,149,205,91,208,昏
img_calligraphy_71222_bg.jpg,141,145,202,142,209,201,149,203,天
img_calligraphy_71222_bg.jpg,202,142,261,139,268,199,209,201,暗
img_calligraphy_71222_bg.jpg,261,139,322,136,328,194,268,197,地
img_calligraphy_71222_bg.jpg,20,55,50,53,58,111,28,113,移尻
img_calligraphy_71223_bg.jpg,42,53,70,53,70,313,42,313,荡逮骂氏营粉反只拓啥干贷两
img_calligraphy_71223_bg.jpg,20,53,49,53,49,350,20,350,酒镇囊棋疯路过休帽译佛魄出饮冶
img_calligraphy_71224_bg.jpg,73,53,188,53,188,386,73,386,骑秒凡瘊
img_calligraphy_71224_bg.jpg,20,190,57,190,57,277,20,277,丙辰兹
img_calligraphy_71225_bg.jpg,20,80,135,80,135,184,20,184,亡
img_calligraphy_71225_bg.jpg,127,71,242,71,242,180,127,180,国
img_calligraphy_71225_bg.jpg,234,62,350,62,350,173,234,173,灭
img_calligraphy_71225_bg.jpg,341,53,458,53,458,168,341,168,种
img_calligraphy_71226_bg.jpg,88,53,187,54,189,351,90,350,因材施教
img_calligraphy_71226_bg.jpg,20,252,55,252,55,309,20,309,芹佐
img_calligraphy_71227_bg.jpg,65,121,131,121,131,192,65,192,陛
img_calligraphy_71227_bg.jpg,131,121,197,121,197,195,131,195,架
img_calligraphy_71227_bg.jpg,197,121,263,121,263,196,197,196,枣
img_calligraphy_71227_bg.jpg,263,121,329,121,329,198,263,198,舯
img_calligraphy_71227_bg.jpg,20,53,50,53,50,116,20,116,志乎
img_calligraphy_71228_bg.jpg,21,123,20,53,89,56,91,124,秒
img_calligraphy_71228_bg.jpg,78,55,180,56,185,136,83,137,刃
img_calligraphy_71228_bg.jpg,175,117,174,53,244,57,246,119,寻
img_calligraphy_71228_bg.jpg,238,148,235,53,334,57,338,150,析
img_calligraphy_71229_bg.jpg,20,53,78,53,78,273,20,273,披麻戴孝
img_calligraphy_71230_bg.jpg,88,364,98,53,126,55,116,365,缚凳舰旃镊邂谡慧钆蔗现阋属鄯
img_calligraphy_71230_bg.jpg,52,385,60,54,85,55,76,386,妓败黉涞奇岘埘肢蒺艚濠聊梧滓义
img_calligraphy_71230_bg.jpg,20,177,23,54,46,55,44,178,惊防同镩岽
img_calligraphy_71231_bg.jpg,80,53,164,53,164,354,80,354,文治武功
img_calligraphy_71231_bg.jpg,20,150,57,150,57,223,20,223,国崃
img_calligraphy_71232_bg.jpg,44,53,67,53,67,370,44,370,邑埋礼敌文汁贮玛彩吴眯鸦枢苔汉
img_calligraphy_71232_bg.jpg,20,53,42,53,42,379,20,379,吝浩浮建阴遵现物睁摆卤双浅丧卖
img_calligraphy_71233_bg.jpg,291,68,350,71,349,434,291,432,自师扫积弊
img_calligraphy_71233_bg.jpg,201,63,261,66,262,433,204,431,群魔尚遗种
img_calligraphy_71233_bg.jpg,110,58,171,61,174,413,115,411,机闲任昼昏
img_calligraphy_71233_bg.jpg,20,53,74,56,80,350,26,347,虑澹知生灭
img_calligraphy_71234_bg.jpg,97,63,205,64,206,180,98,179,仇
img_calligraphy_71234_bg.jpg,200,60,311,61,312,177,201,176,人
img_calligraphy_71234_bg.jpg,306,56,412,57,413,173,307,172,相
img_calligraphy_71234_bg.jpg,407,53,512,53,513,169,408,169,见
img_calligraphy_71234_bg.jpg,20,86,56,86,56,158,20,158,波榱
img_calligraphy_71235_bg.jpg,20,55,128,55,128,174,20,174,责
img_calligraphy_71235_bg.jpg,117,55,220,53,222,168,119,170,有
img_calligraphy_71235_bg.jpg,216,55,321,55,321,158,217,158,土
img_calligraphy_71235_bg.jpg,315,57,424,57,424,172,315,172,守
img_calligraphy_71236_bg.jpg,259,67,315,67,315,440,259,440,少年从猎出长杨禁中新拜羽林郎独
img_calligraphy_71236_bg.jpg,209,67,269,67,269,441,209,441,程家苏家元舅甥子瞻正辅外弟兄今
img_calligraphy_71236_bg.jpg,159,65,220,65,220,438,159,438,秋入晋阳城露叶离披处风蝉三数声
img_calligraphy_71236_bg.jpg,108,61,172,61,172,433,108,433,莫笑昔人空凯望后来人欲更熏天客
img_calligraphy_71236_bg.jpg,60,57,122,57,122,429,60,429,僧居虑自轻九陨元身不陨名言言千
img_calligraphy_71236_bg.jpg,20,53,73,53,73,301,20,301,从今不得闲东皋草过膝
img_calligraphy_71237_bg.jpg,97,54,129,54,129,354,97,354,抉韭蜩背幽潺歉返怦茄蕴丛轼轲猊
img_calligraphy_71237_bg.jpg,59,54,90,54,90,354,59,354,吩匡集嘏卞蔹跌藿掉鹊魍呸算後隶
img_calligraphy_71237_bg.jpg,20,173,21,53,52,54,51,173,疱骘害栎蘼
img_calligraphy_71238_bg.jpg,20,53,92,53,92,514,20,514,这山望着那山高
